Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Mode,Sales, Profit ,,
ORD1331,10-11-2023,CUST431,Myra,Male,Ahmedabad,East,Sports,Shoes,3,45559.15,0.16,239.8,UPI,114809.06," ? -11,231.21 ",,
ORD1332,16-09-2024,CUST432,Ananya,Male,Kolkata,South,Electronics,Toy Car,5,501.14,0.19,153.37,UPI,2029.62, ? -124.96 ,,
ORD1333,05-04-2024,CUST433,Myra,Male,Pune,South,Electronics,Watch,2,24296.24,0.16,139.81,Net Banking,40817.68," ? -1,677.45 ",,
ORD1334,26-01-2024,CUST434,Ananya,Male,Ahmedabad,South,Electronics,Toy Car,3,6337.72,0.04,67,Cash on Delivery,18252.63," ? 2,896.23 ",,
ORD1335,16-01-2023,CUST435,Reyansh,Female,Pune,North,Electronics,Cricket Bat,4,15522.42,0.11,339.52,Credit Card,55259.82," ? 1,390.82 ",,
ORD1336,04-05-2024,CUST436,Vihaan,Male,Mumbai,South,Home Decor,Headphones,2,46317.77,0.03,168.13,Cash on Delivery,89856.47," ? 17,677.35 ",,
ORD1337,02-08-2023,CUST437,Kabir,Female,Delhi,North,Toys,Shoes,2,8252.39,0.19,73.56,Credit Card,13368.87, ? -759.34 ,,
ORD1338,16-08-2024,CUST438,Advika,Male,Kolkata,East,Home Decor,Smartphone,2,48298.45,0.13,153.94,Cash on Delivery,84039.3," ? 3,619.17 ",,
ORD1339,26-11-2023,CUST439,Ananya,Male,Hyderabad,South,Home Decor,Shoes,4,10448.56,0.23,410.86,Debit Card,32181.56," ? 2,258.95 ",,
ORD1340,21-04-2024,CUST440,Myra,Male,Delhi,South,Sports,Sofa,1,37129.99,0.07,433.17,Cash on Delivery,34530.89, ? 767.03 ,,
ORD1341,16-02-2024,CUST441,Kabir,Female,Delhi,West,Sports,Watch,5,27424.53,0.05,267.38,Net Banking,130266.52," ? 33,605.42 ",,
ORD1342,21-02-2023,CUST442,Aadhya,Male,Ahmedabad,North,Toys,Toy Car,3,44247.04,0.12,237.23,Credit Card,116812.19," ? 13,927.71 ",,
ORD1343,27-11-2023,CUST443,Aadhya,Female,Kolkata,East,Sports,Watch,1,27788.86,0.28,490.03,UPI,20007.98, ? 24.59 ,,
ORD1344,09-04-2023,CUST444,Aarav,Female,Chennai,West,Clothing,Cricket Bat,3,26821.05,0.21,140.25,Net Banking,63565.89, ? -466.15 ,,
ORD1345,21-06-2024,CUST445,Advika,Male,Mumbai,West,Toys,Shoes,5,9933.81,0.13,146.91,Credit Card,43212.07," ? 7,512.54 ",,
ORD1346,18-07-2023,CUST446,Reyansh,Male,Mumbai,East,Sports,Lipstick,4,8478.22,0.16,181.34,Credit Card,28486.82," ? -3,178.48 ",,
ORD1347,14-08-2023,CUST447,Myra,Male,Mumbai,West,Toys,Shoes,2,45841.16,0.03,127.74,UPI,88931.85," ? 15,098.88 ",,
ORD1348,01-02-2023,CUST448,Vihaan,Female,Mumbai,North,Home Decor,Smartphone,2,16526.34,0.3,220.71,Debit Card,23136.88," ? -4,017.60 ",,
ORD1349,08-03-2024,CUST449,Vihaan,Male,Ahmedabad,North,Home Decor,Shoes,4,18729.7,0.2,459.88,Net Banking,59935.04, ? 479.41 ,,
ORD1350,04-09-2023,CUST450,Myra,Female,Pune,South,Toys,Washing Machine,1,38039.22,0.09,326.91,UPI,34615.69," ? 1,693.86 ",,
ORD1351,05-11-2023,CUST451,Ishaan,Female,Mumbai,West,Clothing,Cricket Bat,1,17073.41,0.18,235.38,UPI,14000.2," ? -1,534.70 ",,
ORD1352,10-08-2023,CUST452,Reyansh,Male,Pune,South,Clothing,T-shirt,3,47612.71,0.03,470.48,Debit Card,138552.99," ? 14,950.80 ",,
ORD1353,07-03-2024,CUST453,Kabir,Male,Pune,West,Toys,Cricket Bat,4,36948.8,0.29,71.81,Net Banking,104934.59," ? -26,239.22 ",,
ORD1354,09-02-2024,CUST454,Ananya,Female,Chennai,North,Sports,Toy Car,1,29951.98,0.05,144.62,UPI,28454.38, ? 559.45 ,,
ORD1355,24-08-2023,CUST455,Ishaan,Female,Mumbai,North,Beauty,T-shirt,4,44068.58,0.19,304.65,Debit Card,142782.2," ? -18,969.74 ",,
ORD1356,12-02-2023,CUST456,Ananya,Female,Bangalore,North,Clothing,Toy Car,5,2670.37,0.07,327,Net Banking,12417.22, ? 493.94 ,,
ORD1357,15-06-2023,CUST457,Ananya,Male,Hyderabad,West,Electronics,Toy Car,2,13001.72,0.22,67.8,Cash on Delivery,20282.68, ? 617.14 ,,
ORD1358,22-03-2024,CUST458,Ishaan,Female,Delhi,North,Home Decor,Smartphone,2,23358.81,0.23,231.37,Credit Card,35972.57," ? -4,409.12 ",,
ORD1359,12-01-2024,CUST459,Aarav,Male,Pune,West,Toys,Smartphone,2,11503.53,0.2,342.12,Debit Card,18405.65, ? -952.28 ,,
ORD1360,05-09-2023,CUST460,Aadhya,Female,Kolkata,South,Electronics,Headphones,4,37246.48,0.18,364.13,Credit Card,122168.45," ? -9,199.72 ",,
ORD1361,02-03-2024,CUST461,Ananya,Female,Kolkata,West,Toys,Sofa,4,45976.56,0.27,337.16,Cash on Delivery,134251.56," ? -33,115.30 ",,
ORD1362,09-03-2024,CUST462,Ishaan,Male,Hyderabad,South,Home Decor,Headphones,3,21303.75,0.02,194.25,UPI,62633.02," ? 5,833.83 ",,
ORD1363,21-03-2024,CUST463,Ishaan,Female,Kolkata,West,Home Decor,Headphones,2,17238.2,0.1,92.08,UPI,31028.76, ? -493.40 ,,
ORD1364,02-06-2023,CUST464,Diya,Male,Bangalore,South,Clothing,Sofa,3,48085.23,0.07,242.2,Net Banking,134157.79," ? 30,633.34 ",,
ORD1365,22-05-2024,CUST465,Aarav,Male,Kolkata,North,Clothing,Lipstick,2,22353.65,0.3,107.94,Debit Card,31295.11, ? -461.35 ,,
ORD1366,02-01-2023,CUST466,Advika,Female,Delhi,South,Electronics,T-shirt,3,24554.61,0.12,476.43,Debit Card,64824.17," ? 8,022.52 ",,
ORD1367,19-05-2024,CUST467,Diya,Male,Delhi,North,Toys,Watch,3,17712.16,0.22,263.83,Net Banking,41446.45," ? -7,977.47 ",,
ORD1368,27-09-2024,CUST468,Diya,Male,Pune,North,Home Decor,Headphones,5,45495.51,0.21,192.77,Credit Card,179707.26," ? -26,560.79 ",,
ORD1369,15-03-2024,CUST469,Myra,Female,Mumbai,South,Electronics,Shoes,3,28533.98,0.06,394.84,UPI,80465.82," ? 5,538.93 ",,
ORD1370,10-02-2024,CUST470,Aadhya,Male,Chennai,West,Beauty,Shoes,4,38156.29,0.07,274.08,UPI,141941.4," ? 8,091.36 ",,
ORD1371,02-05-2024,CUST471,Ishaan,Male,Bangalore,West,Electronics,Toy Car,3,40627.97,0.08,189.52,Debit Card,112133.2," ? 4,482.58 ",,
ORD1372,26-04-2024,CUST472,Aadhya,Male,Pune,East,Sports,Sofa,2,17224.08,0.12,415.39,Debit Card,30314.38," ? -2,332.45 ",,
ORD1373,07-06-2024,CUST473,Reyansh,Female,Bangalore,West,Electronics,Toy Car,3,21797.98,0.07,440.22,Net Banking,60816.36, ? 995.32 ,,
ORD1374,07-07-2024,CUST474,Myra,Male,Mumbai,East,Sports,Washing Machine,1,42453.89,0.01,352.85,Cash on Delivery,42029.35," ? 5,342.44 ",,
ORD1375,01-06-2024,CUST475,Advika,Female,Ahmedabad,West,Sports,Washing Machine,2,18290.12,0.26,71.13,Credit Card,27069.38," ? -4,695.93 ",,
ORD1376,29-06-2024,CUST476,Aadhya,Female,Kolkata,West,Sports,Watch,1,39737.97,0.29,304.85,Cash on Delivery,28213.96," ? -2,030.87 ",,
ORD1377,27-04-2023,CUST477,Vihaan,Male,Kolkata,North,Beauty,Smartphone,2,47061.42,0.1,393.48,Cash on Delivery,84710.56," ? 2,963.91 ",,
ORD1378,19-12-2023,CUST478,Ananya,Male,Chennai,East,Electronics,Smartphone,4,31235.88,0.1,111.43,Debit Card,112449.17," ? 11,612.05 ",,
ORD1379,21-02-2023,CUST479,Reyansh,Male,Mumbai,West,Electronics,Sofa,4,37133.04,0,152.9,Debit Card,148532.16," ? 38,726.81 ",,
ORD1380,22-03-2023,CUST480,Aarav,Female,Pune,East,Beauty,Sofa,4,40293.85,0.2,447.12,Debit Card,128940.32," ? -16,822.65 ",,
ORD1381,14-09-2023,CUST481,Advika,Male,Chennai,North,Home Decor,Headphones,1,42282.97,0.25,59.05,Cash on Delivery,31712.23," ? -3,338.59 ",,
ORD1382,04-06-2023,CUST482,Reyansh,Male,Mumbai,North,Clothing,Washing Machine,5,19873.66,0.04,388.73,Credit Card,95393.57," ? 1,165.76 ",,
ORD1383,20-03-2024,CUST483,Ananya,Male,Hyderabad,East,Electronics,Headphones,2,2752.92,0.05,263.2,Debit Card,5230.55, ? 725.54 ,,
ORD1384,14-09-2023,CUST484,Myra,Male,Delhi,North,Clothing,Smartphone,4,20213.44,0.24,251.05,UPI,61448.86," ? -5,115.82 ",,
ORD1385,17-08-2024,CUST485,Ananya,Male,Chennai,South,Toys,T-shirt,2,33753.06,0.18,53.19,Credit Card,55355.02, ? 486.94 ,,
ORD1386,17-02-2023,CUST486,Diya,Female,Chennai,South,Toys,T-shirt,1,22627.45,0.01,418.73,UPI,22401.18," ? 5,460.00 ",,
ORD1387,25-08-2024,CUST487,Ananya,Female,Pune,North,Beauty,Sofa,5,37498.36,0.19,211.92,Credit Card,151868.36, ? 438.90 ,,
ORD1388,13-06-2023,CUST488,Diya,Male,Bangalore,South,Toys,Toy Car,1,17977.72,0.09,293.34,Debit Card,16359.73," ? 2,189.60 ",,
ORD1389,12-07-2023,CUST489,Myra,Male,Hyderabad,West,Toys,Smartphone,2,31810.26,0.11,354.79,Net Banking,56622.26," ? 9,183.19 ",,
ORD1390,27-02-2024,CUST490,Kabir,Male,Pune,East,Home Decor,T-shirt,5,9483.71,0.23,366.18,Debit Card,36512.28, ? -391.74 ,,
ORD1391,25-05-2024,CUST491,Diya,Male,Mumbai,West,Home Decor,Smartphone,5,37518.6,0.24,480.19,Cash on Delivery,142570.68, ? -163.71 ,,
ORD1392,29-04-2023,CUST492,Aarav,Female,Mumbai,East,Home Decor,Cricket Bat,1,27375.66,0.12,289.1,Cash on Delivery,24090.58, ? -385.42 ,,
ORD1393,15-02-2024,CUST493,Ananya,Male,Mumbai,North,Toys,Shoes,4,10362.41,0.28,229.87,Credit Card,29843.74, ? 280.22 ,,
ORD1394,04-02-2024,CUST494,Ananya,Female,Ahmedabad,West,Beauty,Washing Machine,2,14737.18,0.12,479.17,Cash on Delivery,25937.44, ? 276.39 ,,
ORD1395,06-03-2023,CUST495,Aarav,Female,Mumbai,North,Sports,Headphones,3,37480.71,0.23,338.95,Debit Card,86580.44," ? -13,850.60 ",,
ORD1396,01-07-2024,CUST496,Vihaan,Male,Bangalore,North,Sports,Smartphone,3,24233.54,0.15,184.17,UPI,61795.53," ? 1,983.70 ",,
ORD1397,13-03-2023,CUST497,Ishaan,Female,Hyderabad,East,Clothing,Shoes,1,10958.37,0.27,106.91,Debit Card,7999.61," ? -2,330.27 ",,
ORD1398,10-09-2024,CUST498,Kabir,Female,Kolkata,East,Sports,Cricket Bat,2,48370.11,0.27,429.15,Credit Card,70620.36," ? -14,647.08 ",,
ORD1399,12-07-2024,CUST499,Advika,Female,Delhi,East,Sports,Headphones,2,35813.23,0.03,212.98,Cash on Delivery,69477.67," ? 5,733.39 ",,
ORD1400,19-12-2023,CUST500,Diya,Female,Bangalore,West,Home Decor,Smartphone,1,47865.31,0.28,347.21,UPI,34463.02," ? -1,746.48 ",,
ORD1401,07-03-2023,CUST501,Aarav,Male,Bangalore,South,Home Decor,Sofa,2,21469.83,0.25,261.87,Net Banking,32204.75," ? -6,459.08 ",,
ORD1402,13-06-2024,CUST502,Myra,Male,Ahmedabad,East,Toys,Shoes,4,23860,0.24,139.52,UPI,72534.4," ? -14,266.90 ",,
ORD1403,06-01-2023,CUST503,Diya,Female,Kolkata,East,Clothing,Headphones,1,44918.17,0.06,320.76,UPI,42223.08," ? 6,402.74 ",,
ORD1404,30-12-2023,CUST504,Ishaan,Male,Kolkata,West,Electronics,Smartphone,4,26347.46,0.24,77.31,Debit Card,80096.28, ? 624.51 ,,
ORD1405,20-02-2023,CUST505,Myra,Male,Delhi,East,Clothing,Shoes,2,35422.49,0.26,236,Net Banking,52425.29," ? -4,221.92 ",,
ORD1406,28-04-2023,CUST506,Reyansh,Male,Delhi,West,Clothing,Cricket Bat,1,12758.21,0.09,295.98,Credit Card,11609.97, ? 24.22 ,,
ORD1407,03-06-2023,CUST507,Ananya,Male,Kolkata,North,Beauty,Smartphone,2,22446.98,0.29,246.22,Credit Card,31874.71," ? -4,484.65 ",,
ORD1408,22-06-2024,CUST508,Reyansh,Male,Mumbai,East,Toys,Smartphone,1,6347.8,0.01,386.9,UPI,6284.32, ? 284.93 ,,
ORD1409,13-02-2024,CUST509,Diya,Female,Bangalore,East,Beauty,Smartphone,2,10457.81,0.04,422.57,UPI,20079," ? 4,421.68 ",,
ORD1410,10-04-2023,CUST510,Ishaan,Male,Pune,North,Clothing,Watch,4,246.98,0.16,397.06,Cash on Delivery,829.85, ? -457.82 ,,
ORD1411,04-05-2023,CUST511,Kabir,Male,Delhi,North,Clothing,Sofa,4,2155.4,0.17,67.47,Net Banking,7155.93, ? 507.58 ,,
ORD1412,27-09-2024,CUST512,Diya,Male,Ahmedabad,North,Clothing,Cricket Bat,2,48868.73,0.19,137.36,UPI,79167.34," ? 4,531.34 ",,
ORD1413,15-06-2023,CUST513,Aarav,Male,Ahmedabad,East,Sports,Headphones,1,12269.21,0.01,291.47,Cash on Delivery,12146.52," ? 1,455.73 ",,
ORD1414,06-12-2023,CUST514,Aadhya,Female,Delhi,South,Beauty,Watch,3,33232.87,0.29,470.67,Net Banking,70786.01," ? -1,221.35 ",,
ORD1415,12-04-2023,CUST515,Diya,Female,Kolkata,South,Clothing,Toy Car,4,41987.17,0.01,425.73,Credit Card,166269.19," ? 47,175.22 ",,
ORD1416,24-08-2024,CUST516,Ananya,Female,Hyderabad,South,Home Decor,Watch,4,27622.89,0.04,429.14,Cash on Delivery,106071.9," ? 21,088.30 ",,
ORD1417,17-09-2023,CUST517,Ananya,Female,Pune,East,Toys,Washing Machine,3,7826.6,0,186.44,Net Banking,23479.8," ? 3,699.07 ",,
ORD1418,24-03-2023,CUST518,Diya,Male,Pune,North,Toys,Washing Machine,2,36460.2,0.17,243.25,Cash on Delivery,60523.93," ? -7,309.54 ",,
ORD1419,19-11-2023,CUST519,Myra,Female,Delhi,East,Home Decor,Smartphone,1,30092.52,0.28,261.82,UPI,21666.61," ? -6,027.82 ",,
ORD1420,24-02-2024,CUST520,Aadhya,Male,Mumbai,North,Toys,Watch,2,36616.28,0.2,120.82,Debit Card,58586.05," ? -1,776.72 ",,
ORD1421,26-05-2023,CUST521,Aarav,Male,Hyderabad,East,Sports,Toy Car,5,38533.38,0.25,63.98,Credit Card,144500.17," ? 7,784.69 ",,
ORD1422,22-08-2024,CUST522,Diya,Male,Pune,East,Sports,Watch,4,48775.44,0,476.11,UPI,195101.76," ? 31,947.23 ",,
ORD1423,15-03-2023,CUST523,Myra,Male,Delhi,North,Electronics,Sofa,5,28763.45,0.16,158.32,UPI,120806.49," ? -5,364.35 ",,
ORD1424,31-03-2024,CUST524,Ananya,Male,Ahmedabad,South,Electronics,Sofa,4,17213.73,0.14,157.98,Net Banking,59215.23," ? 5,020.52 ",,
ORD1425,16-02-2023,CUST525,Ananya,Female,Pune,North,Electronics,Toy Car,4,32493.53,0.15,87.52,Cash on Delivery,110478," ? 15,799.76 ",,
ORD1426,01-02-2023,CUST526,Ishaan,Female,Chennai,West,Toys,Watch,5,3608.35,0.02,467.83,Credit Card,17680.92," ? 3,327.40 ",,
ORD1427,27-11-2023,CUST527,Diya,Female,Hyderabad,West,Sports,Shoes,5,44890.39,0.21,310.88,UPI,177317.04," ? -23,406.36 ",,
ORD1428,22-06-2024,CUST528,Aadhya,Female,Hyderabad,North,Sports,Sofa,2,6145.17,0.15,350.17,Net Banking,10446.79, ? 414.16 ,,
ORD1429,04-06-2024,CUST529,Vihaan,Male,Chennai,East,Sports,Sofa,5,16526.57,0.23,460.21,Credit Card,63627.29," ? -11,450.00 ",,
ORD1430,06-04-2023,CUST530,Aadhya,Female,Bangalore,West,Home Decor,T-shirt,2,40824.12,0.15,205.53,Cash on Delivery,69401," ? 5,519.61 ",,
ORD1431,07-12-2023,CUST531,Ananya,Male,Ahmedabad,West,Sports,Watch,2,29946.16,0.04,329.68,UPI,57496.63," ? 12,793.40 ",,
ORD1432,24-01-2023,CUST532,Ananya,Female,Chennai,East,Home Decor,Sofa,2,19803.05,0.19,67.46,UPI,32080.94, ? -26.35 ,,
ORD1433,16-06-2023,CUST533,Reyansh,Male,Kolkata,East,Electronics,Cricket Bat,4,23777.1,0.05,134.05,UPI,90352.98," ? 12,889.27 ",,
ORD1434,28-05-2024,CUST534,Ananya,Male,Kolkata,South,Electronics,Watch,4,42756.46,0.26,424.06,Credit Card,126559.12," ? 5,728.24 ",,
ORD1435,21-06-2024,CUST535,Aarav,Female,Delhi,East,Toys,Washing Machine,5,17132.22,0.18,395.05,Credit Card,70242.1," ? 7,377.73 ",,
ORD1436,02-11-2023,CUST536,Advika,Male,Hyderabad,North,Electronics,T-shirt,4,43508.55,0.05,207.79,Credit Card,165332.49," ? 35,254.90 ",,
ORD1437,21-04-2024,CUST537,Diya,Male,Bangalore,North,Toys,Sofa,5,4589.09,0.29,219.56,Credit Card,16291.27, ? -641.68 ,,
ORD1438,27-03-2023,CUST538,Aadhya,Female,Bangalore,South,Clothing,T-shirt,4,38884.56,0.16,290.1,Net Banking,130652.12," ? 8,205.16 ",,
ORD1439,16-07-2024,CUST539,Advika,Male,Pune,West,Clothing,Washing Machine,1,42407.87,0.02,50.11,Debit Card,41559.71," ? 1,597.19 ",,
ORD1440,02-06-2023,CUST540,Myra,Female,Pune,West,Beauty,Toy Car,1,9254.52,0.19,158.56,Net Banking,7496.16, ? -318.72 ,,
ORD1441,21-08-2024,CUST541,Vihaan,Female,Chennai,East,Toys,Toy Car,5,21631.26,0.08,143.7,UPI,99503.8," ? 6,682.16 ",,
ORD1442,08-06-2024,CUST542,Aarav,Female,Bangalore,North,Beauty,Watch,4,8441.89,0.24,162.72,Net Banking,25663.35," ? -1,145.24 ",,
ORD1443,27-08-2024,CUST543,Aadhya,Male,Chennai,West,Beauty,Washing Machine,4,35388.89,0.25,412.66,Cash on Delivery,106166.67," ? -4,782.75 ",,
ORD1444,01-04-2023,CUST544,Advika,Male,Ahmedabad,South,Clothing,Lipstick,2,26860.32,0.29,175.85,Credit Card,38141.65, ? 50.49 ,,
ORD1445,21-04-2024,CUST545,Vihaan,Male,Chennai,South,Toys,Lipstick,3,31839.1,0.15,136.18,Cash on Delivery,81189.7," ? 2,243.78 ",,
ORD1446,05-03-2024,CUST546,Reyansh,Female,Pune,North,Clothing,Watch,5,9985.05,0.14,276.92,Cash on Delivery,42935.72," ? 1,675.05 ",,
ORD1447,01-03-2024,CUST547,Aarav,Male,Hyderabad,South,Beauty,Smartphone,3,10744.94,0.23,439.54,UPI,24820.81, ? 544.98 ,,
ORD1448,23-08-2023,CUST548,Aarav,Female,Chennai,South,Toys,T-shirt,3,2266.57,0.04,158.61,Credit Card,6527.72, ? 310.02 ,,
ORD1449,20-08-2023,CUST549,Reyansh,Female,Mumbai,North,Beauty,T-shirt,5,16238.96,0.16,85.34,Cash on Delivery,68203.63," ? 1,281.28 ",,
ORD1450,06-11-2023,CUST550,Diya,Male,Hyderabad,East,Sports,Toy Car,4,28075.28,0.16,210.38,UPI,94332.94," ? 5,994.43 ",,
ORD1451,20-08-2023,CUST551,Reyansh,Female,Bangalore,East,Toys,Lipstick,5,42925.16,0.03,386.44,Credit Card,208187.03," ? 49,679.92 ",,
ORD1452,23-05-2023,CUST552,Aarav,Male,Bangalore,South,Toys,Headphones,3,33412.99,0.13,297.81,Debit Card,87207.9," ? 2,905.80 ",,
ORD1453,14-09-2024,CUST553,Aarav,Male,Chennai,East,Beauty,Sofa,4,21882.74,0.26,417.56,UPI,64772.91," ? -13,390.02 ",,
ORD1454,24-06-2023,CUST554,Advika,Male,Hyderabad,East,Sports,Sofa,1,47665.38,0.26,481.82,Net Banking,35272.38," ? -1,935.61 ",,
ORD1455,14-04-2023,CUST555,Ananya,Male,Pune,South,Home Decor,Sofa,5,36018.41,0.03,406.7,Credit Card,174689.29," ? 38,367.37 ",,
ORD1456,09-06-2023,CUST556,Vihaan,Male,Pune,East,Clothing,Toy Car,5,46522.23,0.03,321.71,Cash on Delivery,225632.82," ? 32,131.33 ",,
ORD1457,03-12-2023,CUST557,Reyansh,Female,Kolkata,South,Beauty,Washing Machine,4,26473.88,0.08,272,Cash on Delivery,97423.88," ? 18,912.48 ",,
ORD1458,09-07-2024,CUST558,Vihaan,Female,Bangalore,West,Toys,Shoes,1,13093.43,0.26,68.03,Net Banking,9689.14," ? -1,726.35 ",,
ORD1459,04-07-2023,CUST559,Reyansh,Female,Delhi,North,Clothing,Lipstick,1,2830.77,0.04,492.94,Net Banking,2717.54, ? -185.34 ,,
ORD1460,09-02-2024,CUST560,Myra,Male,Kolkata,North,Clothing,Lipstick,4,36359.03,0.22,222.57,Cash on Delivery,113440.17," ? 8,246.10 ",,
ORD1461,19-08-2024,CUST561,Aarav,Male,Pune,East,Clothing,Headphones,2,6240.89,0.03,118.5,Credit Card,12107.33," ? 3,137.62 ",,
ORD1462,25-03-2024,CUST562,Ananya,Male,Hyderabad,East,Home Decor,T-shirt,5,15278.2,0.19,350.02,UPI,61876.71," ? -3,793.13 ",,
ORD1463,21-08-2024,CUST563,Advika,Female,Ahmedabad,East,Electronics,Smartphone,5,26717.05,0.11,177.93,Net Banking,118890.87," ? 15,374.94 ",,
ORD1464,15-12-2023,CUST564,Ananya,Male,Pune,North,Beauty,Watch,3,28307.95,0.24,313.6,Net Banking,64542.13," ? 2,946.51 ",,
ORD1465,19-12-2023,CUST565,Ananya,Female,Hyderabad,West,Electronics,T-shirt,4,30109.04,0.07,314.05,Net Banking,112005.63," ? 4,520.60 ",,
ORD1466,15-05-2024,CUST566,Ananya,Female,Kolkata,West,Electronics,Washing Machine,3,8479.52,0.19,250.58,Debit Card,20605.23, ? 550.45 ,,
ORD1467,05-06-2023,CUST567,Vihaan,Male,Bangalore,North,Electronics,Watch,3,19110.92,0.07,426.25,Credit Card,53319.47," ? 6,172.76 ",,
ORD1468,18-04-2023,CUST568,Reyansh,Male,Pune,West,Clothing,Lipstick,1,30936.27,0.21,169.24,Credit Card,24439.65, ? 783.49 ,,
ORD1469,21-05-2023,CUST569,Kabir,Female,Chennai,North,Sports,Washing Machine,5,48496.98,0.26,251.88,Credit Card,179438.83," ? -28,581.21 ",,
ORD1470,10-05-2024,CUST570,Myra,Male,Hyderabad,West,Clothing,Watch,3,36436.03,0.04,291.96,Credit Card,104935.77," ? 19,889.37 ",,
ORD1471,30-06-2024,CUST571,Aadhya,Female,Bangalore,South,Clothing,Headphones,1,46145.67,0.26,348.63,Credit Card,34147.8," ? -9,670.29 ",,
ORD1472,05-05-2023,CUST572,Ananya,Male,Ahmedabad,South,Toys,Headphones,4,38158.16,0.18,402.79,Cash on Delivery,125158.76," ? -8,910.06 ",,
ORD1473,02-06-2024,CUST573,Diya,Male,Ahmedabad,North,Toys,Cricket Bat,3,29667.51,0.04,227.66,Net Banking,85442.43," ? 19,870.84 ",,
ORD1474,29-05-2023,CUST574,Vihaan,Female,Delhi,West,Electronics,Shoes,5,9762.76,0.13,340.72,Cash on Delivery,42468.01," ? 2,872.52 ",,
ORD1475,04-04-2024,CUST575,Advika,Male,Hyderabad,East,Clothing,Headphones,3,33400.95,0.05,117.77,Debit Card,95192.71," ? 15,277.87 ",,
ORD1476,21-10-2023,CUST576,Aadhya,Female,Kolkata,West,Electronics,Lipstick,4,31244.3,0.21,469.69,UPI,98731.99," ? -5,913.92 ",,
ORD1477,25-09-2024,CUST577,Kabir,Male,Delhi,South,Toys,Smartphone,3,30202.96,0.23,222.38,Net Banking,69768.84," ? -12,951.35 ",,
ORD1478,17-10-2023,CUST578,Diya,Female,Delhi,South,Sports,Sofa,5,24591.34,0.03,378.28,Debit Card,119268," ? 14,886.12 ",,
ORD1479,01-11-2023,CUST579,Kabir,Female,Mumbai,West,Beauty,Cricket Bat,1,26527.1,0.15,59.15,Cash on Delivery,22548.04," ? 3,511.69 ",,
ORD1480,18-04-2024,CUST580,Aadhya,Male,Pune,West,Electronics,Sofa,5,16855.24,0.24,142.33,UPI,64049.91," ? -8,894.75 ",,
ORD1481,09-03-2023,CUST581,Ananya,Female,Hyderabad,East,Sports,Shoes,1,26061.77,0.28,269.19,Debit Card,18764.47, ? 198.19 ,,
ORD1482,18-03-2024,CUST582,Diya,Male,Delhi,East,Beauty,Watch,2,10038.28,0.15,445.21,UPI,17065.08," ? -1,348.45 ",,
ORD1483,01-10-2023,CUST583,Kabir,Male,Mumbai,West,Home Decor,Toy Car,5,40297.68,0.29,287.26,Debit Card,143056.76," ? -31,852.24 ",,
ORD1484,22-04-2023,CUST584,Advika,Male,Kolkata,West,Electronics,Headphones,5,9451.69,0.16,468.44,Cash on Delivery,39697.1," ? 2,499.56 ",,
ORD1485,09-05-2023,CUST585,Reyansh,Female,Bangalore,West,Electronics,Smartphone,4,4431.32,0.12,267.71,UPI,15598.25," ? 1,626.94 ",,
ORD1486,09-05-2023,CUST586,Aarav,Female,Chennai,West,Home Decor,Shoes,3,21925.05,0.25,270.7,Debit Card,49331.36," ? -10,108.58 ",,
ORD1487,25-03-2024,CUST587,Reyansh,Male,Chennai,North,Home Decor,Sofa,1,32983.71,0.15,103.89,Cash on Delivery,28036.15," ? -1,615.67 ",,
ORD1488,03-03-2023,CUST588,Aadhya,Male,Hyderabad,West,Electronics,Cricket Bat,1,21998.3,0.14,411.2,Net Banking,18918.54," ? 1,171.02 ",,
ORD1489,09-01-2023,CUST589,Vihaan,Female,Delhi,East,Home Decor,Headphones,4,13982.36,0.15,161.13,Cash on Delivery,47540.02," ? 4,048.29 ",,
ORD1490,28-08-2024,CUST590,Aarav,Male,Chennai,South,Clothing,Lipstick,4,27996.92,0.25,454.83,Cash on Delivery,83990.76," ? -10,528.82 ",,
ORD1491,04-07-2023,CUST591,Myra,Male,Pune,North,Beauty,Headphones,3,17480.72,0.25,459.87,Net Banking,39331.62," ? 2,052.56 ",,
ORD1492,03-09-2023,CUST592,Advika,Female,Chennai,West,Beauty,Cricket Bat,3,46656.81,0.12,474.49,Cash on Delivery,123173.98," ? 21,827.45 ",,
ORD1493,04-03-2024,CUST593,Myra,Male,Chennai,South,Beauty,Cricket Bat,5,46147.73,0.1,284.1,Net Banking,207664.79," ? 38,585.58 ",,
ORD1494,21-07-2024,CUST594,Diya,Female,Chennai,North,Clothing,Toy Car,2,25218.12,0.15,354.69,Net Banking,42870.8," ? 4,872.87 ",,
ORD1495,26-10-2023,CUST595,Aarav,Male,Ahmedabad,South,Home Decor,Headphones,3,16528.62,0.17,400.33,Net Banking,41156.26, ? -301.39 ,,
ORD1496,30-04-2024,CUST596,Myra,Female,Mumbai,West,Sports,Headphones,4,36909.19,0.07,108.96,Debit Card,137302.19," ? -2,775.35 ",,
ORD1497,23-07-2024,CUST597,Myra,Male,Delhi,West,Home Decor,Toy Car,3,2028.3,0.24,320.43,UPI,4624.52, ? -948.11 ,,
ORD1498,02-05-2023,CUST598,Kabir,Male,Pune,East,Electronics,Washing Machine,1,23843.5,0.15,65.43,Debit Card,20266.97," ? 3,145.70 ",,
